MISSION ELAPSED TIME (mins),Antenna,Budget
10713.16998,wpsa,177.40084
10714.16998,wpsa,177.40084
10715.16998,wpsa,177.40084
10716.16998,wpsa,177.40084
10717.16998,wpsa,177.40084
10718.16998,wpsa,177.40084
10719.16998,wpsa,177.40084
10720.16998,wpsa,177.40084
10721.16998,wpsa,177.40084
10722.16998,wpsa,177.40084
10723.16998,wpsa,177.40084
10724.16998,wpsa,177.40084
10725.16998,wpsa,177.40084
10726.16998,wpsa,177.40084
10727.16998,wpsa,177.40084
10728.16998,wpsa,177.40084
10729.16998,wpsa,177.40084
10730.16998,wpsa,177.40084
10731.16998,wpsa,177.40084
10732.16998,wpsa,177.40084
10733.16998,wpsa,177.40084
10734.16998,wpsa,177.40084
10735.16998,wpsa,177.40084
10736.16998,wpsa,177.40084
10737.16998,wpsa,177.40084
10738.16998,wpsa,177.40084
10739.16998,wpsa,177.40084
10740.16998,wpsa,177.40084
10741.16998,wpsa,177.40084
10742.16998,wpsa,177.40084
10743.16998,wpsa,177.40084
10744.16998,wpsa,177.40084
10745.16998,wpsa,177.40084
10746.16998,wpsa,177.40084
10747.16998,wpsa,177.40084
10748.16998,wpsa,177.40084
10749.16998,wpsa,177.40084
10750.16998,wpsa,177.40084
10751.16998,wpsa,177.40084
10752.16998,wpsa,177.40084
10753.16998,wpsa,177.40084
10754.16998,wpsa,177.40084
10755.16998,wpsa,177.40084
10756.16998,wpsa,177.40084
10757.16998,wpsa,177.40084
10758.16998,wpsa,177.40084
10759.16998,wpsa,177.40084
10760.16998,wpsa,177.40084
10761.16998,wpsa,177.40084
10762.16998,wpsa,177.40084
10763.16998,wpsa,177.40084
10764.16998,wpsa,177.40084
10765.16998,wpsa,177.40084
10766.16998,wpsa,177.40084
10767.16998,wpsa,177.40084
10768.16998,wpsa,177.40084
10769.16998,wpsa,177.40084
10770.16998,wpsa,177.40084
10771.16998,wpsa,177.40084
10772.16998,wpsa,177.40084
10773.16998,wpsa,177.40084
10774.16998,wpsa,177.40084
10775.16998,wpsa,177.40084
10776.16998,wpsa,177.40084
10777.16998,wpsa,177.40084
10778.16998,wpsa,177.40084
10779.16998,wpsa,177.40084
10780.16998,wpsa,177.40084
10781.16998,wpsa,177.40084
10782.16998,wpsa,177.40084
10783.16998,wpsa,177.40084
10784.16998,wpsa,177.40084
10785.16998,wpsa,177.40084
10786.16998,wpsa,177.40084
10787.16998,wpsa,177.40084
10788.16998,wpsa,177.40084
10789.16998,wpsa,177.40084
10790.16998,wpsa,177.40084
10791.16998,wpsa,177.40084
10792.16998,wpsa,177.40084
10793.16998,wpsa,177.40084
10794.16998,wpsa,177.40084
10795.16998,wpsa,177.40084
10796.16998,wpsa,177.40084
10797.16998,wpsa,177.40084
10798.16998,wpsa,177.40084
10799.16998,wpsa,177.40084
10800.16998,wpsa,177.40084
10801.16998,wpsa,177.40084
10802.16998,wpsa,177.40084
10803.16998,wpsa,177.40084
10804.16998,wpsa,177.40084
10805.16998,wpsa,177.40084
10806.16998,wpsa,177.40084
10807.16998,wpsa,177.40084
10808.16998,wpsa,177.40084
10809.16998,wpsa,177.40084
10810.16998,wpsa,177.40084
10811.16998,wpsa,177.40084
10812.16998,wpsa,177.40084
10813.16998,wpsa,177.40084
10814.16998,wpsa,177.40084
10815.16998,wpsa,177.40084
10816.16998,wpsa,177.40084
10817.16998,wpsa,177.40084
10818.16998,wpsa,177.40084
10819.16998,wpsa,177.40084
10820.16998,wpsa,177.40084
10821.16998,wpsa,177.40084
10822.16998,wpsa,177.40084
10823.16998,wpsa,177.40084
10824.16998,wpsa,177.40084
10825.16998,wpsa,177.40084
10826.16998,wpsa,177.40084
10827.16998,wpsa,177.40084
10828.16998,wpsa,177.40084
10829.16998,wpsa,177.40084
10830.16998,wpsa,177.40084
10831.16998,wpsa,177.40084
10832.16998,wpsa,177.40084
10833.16998,wpsa,177.40084
10834.16998,wpsa,177.40084
10835.16998,wpsa,177.40084
10836.16998,wpsa,177.40084
10837.16998,wpsa,177.40084
10838.16998,wpsa,177.40084
10839.16998,wpsa,177.40084
10840.16998,wpsa,177.40084
10841.16998,wpsa,177.40084
10842.16998,wpsa,177.40084
10843.16998,wpsa,177.40084
10844.16998,wpsa,177.40084
10845.16998,wpsa,177.40084
10846.16998,wpsa,177.40084
10847.16998,wpsa,177.40084
10848.16998,wpsa,177.40084
10849.16998,wpsa,177.40084
10850.16998,wpsa,177.40084
10851.16998,wpsa,177.40084
10852.16998,wpsa,177.40084
10853.16998,wpsa,177.40084
10854.16998,wpsa,177.40084
10855.16998,wpsa,177.40084
10856.16998,wpsa,177.40084
10857.16998,wpsa,177.40084
10858.16998,wpsa,177.40084
10859.16998,wpsa,177.40084
10860.16998,wpsa,177.40084
10861.16998,wpsa,177.40084
10862.16998,wpsa,177.40084
10863.16998,wpsa,177.40084
10864.16998,wpsa,177.40084
10865.16998,wpsa,177.40084
10866.16998,wpsa,177.40084
10867.16998,wpsa,177.40084
10868.16998,wpsa,177.40084
10869.16998,wpsa,177.40084
10870.16998,wpsa,177.40084
10871.16998,wpsa,177.40084
10872.16998,wpsa,177.40084
10873.16998,wpsa,177.40084
10874.16998,wpsa,177.40084
10875.16998,wpsa,177.40084
10876.16998,wpsa,177.40084
10877.16998,wpsa,177.40084
10878.16998,wpsa,177.40084
10879.16998,wpsa,177.40084
10880.16998,wpsa,177.40084
10881.16998,wpsa,177.40084
10882.16998,wpsa,177.40084
10883.16998,wpsa,177.40084
10884.16998,wpsa,177.40084
10885.16998,wpsa,177.40084
10886.16998,wpsa,177.40084
10887.16998,wpsa,177.40084
10888.16998,wpsa,177.40084
10889.16998,wpsa,177.40084
10890.16998,wpsa,177.40084
10891.16998,wpsa,177.40084
10892.16998,wpsa,177.40084
10893.16998,wpsa,177.40084
10894.16998,wpsa,177.40084
10895.16998,wpsa,177.40084
10896.16998,wpsa,177.40084
10897.16998,wpsa,177.40084
10898.16998,wpsa,177.40084
10899.16998,wpsa,177.40084
10900.16998,wpsa,177.40084
10901.16998,ds24,1546.63963
10902.16998,ds24,1546.63963
10903.16998,ds24,1546.63963
10904.16998,ds24,1546.63963
10905.16998,ds24,1546.63963
10906.16998,ds24,1546.63963
10907.16998,ds24,1546.63963
10908.16998,ds24,1546.63963
10909.16998,ds24,1546.63963
10910.16998,ds24,1546.63963
10911.16998,ds24,1546.63963
10912.16998,ds24,1546.63963
10913.16998,ds24,1546.63963
10914.16998,ds24,1546.63963
10915.16998,ds24,1546.63963
10916.16998,ds24,1546.63963
10917.16998,ds24,1546.63963
10918.16998,ds24,1546.63963
10919.16998,ds24,1546.63963
10920.16998,ds24,1546.63963
10921.16998,ds24,1546.63963
10922.16998,ds24,1546.63963
10923.16998,ds24,1546.63963
10924.16998,ds24,1546.63963
10925.16998,ds24,1546.63963
10926.16998,ds24,1546.63963
10927.16998,ds24,1546.63963
10928.16998,ds24,1546.63963
10929.16998,ds24,1546.63963
10930.16998,ds24,1546.63963
10931.16998,ds24,1546.63963
10932.16998,ds24,1546.63963
10933.16998,ds24,1546.63963
10934.16998,ds24,1546.63963
10935.16998,ds24,1546.63963
10936.16998,ds24,1546.63963
10937.16998,ds24,1546.63963
10938.16998,ds24,1546.63963
10939.16998,ds24,1546.63963
10940.16998,ds24,1546.63963
10941.16998,ds24,1546.63963
10942.16998,ds24,1546.63963
10943.16998,ds24,1546.63963
10944.16998,ds24,1546.63963
10945.16998,ds24,1546.63963
10946.16998,ds24,1546.63963
10947.16998,ds24,1546.63963
10948.16998,ds24,1546.63963
10949.16998,ds24,1546.63963
10950.16998,ds24,1546.63963
10951.16998,ds24,1546.63963
10952.16998,ds24,1546.63963
10953.16998,ds24,1546.63963
10954.16998,ds24,1546.63963
10955.16998,ds24,1546.63963
10956.16998,ds24,1546.63963
10957.16998,ds24,1546.63963
10958.16998,ds24,1546.63963
10959.16998,ds24,1546.63963
10960.16998,ds24,1546.63963
10961.16998,ds24,1546.63963
10962.16998,ds24,1546.63963
10963.16998,ds24,1546.63963
10964.16998,ds24,1546.63963
10965.16998,ds24,1546.63963
10966.16998,ds24,1546.63963
10967.16998,ds24,1546.63963
10968.16998,ds24,1546.63963
10969.16998,ds24,1546.63963
10970.16998,ds24,1546.63963
10971.16998,ds24,1546.63963
10972.16998,ds24,1546.63963
10973.16998,ds24,1546.63963
10974.16998,ds24,1546.63963
10975.16998,ds24,1546.63963
10976.16998,ds24,1546.63963
10977.16998,ds24,1546.63963
10978.16998,ds24,1546.63963
10979.16998,ds24,1546.63963
10980.16998,ds24,1546.63963
10981.16998,ds24,1546.63963
10982.16998,ds24,1546.63963
10983.16998,ds24,1546.63963
10984.16998,ds24,1546.63963
10985.16998,ds24,1546.63963
10986.16998,ds24,1546.63963
10987.16998,ds24,1546.63963
10988.16998,ds24,1546.63963
10989.16998,ds24,1546.63963
10990.16998,ds24,1546.63963
10991.16998,ds24,1546.63963
10992.16998,ds24,1546.63963
10993.16998,ds24,1546.63963
10994.16998,ds24,1546.63963
10995.16998,ds24,1546.63963
10996.16998,ds24,1546.63963
10997.16998,ds24,1546.63963
10998.16998,ds24,1546.63963
10999.16998,ds24,1546.63963
11000.16998,ds24,1546.63963
11001.16998,ds24,1546.63963
11002.16998,ds24,1546.63963
11003.16998,ds24,1546.63963
11004.16998,ds24,1546.63963
11005.16998,ds24,1546.63963
11006.16998,ds24,1546.63963
11007.16998,ds24,1546.63963
11008.16998,ds24,1546.63963
11009.16998,ds24,1546.63963
11010.16998,ds24,1546.63963
11011.16998,ds24,1546.63963
11012.16998,ds24,1546.63963
11013.16998,ds24,1546.63963
11014.16998,ds24,1546.63963
11015.16998,ds24,1546.63963
11016.16998,ds24,1546.63963
11017.16998,ds24,1546.63963
11018.16998,ds24,1546.63963
11019.16998,ds24,1546.63963
11020.16998,ds24,1546.63963
11021.16998,ds24,1546.63963
11022.16998,ds24,1546.63963
11023.16998,ds24,1546.63963
11024.16998,ds24,1546.63963
11025.16998,ds24,1546.63963
11026.16998,ds24,1546.63963
11027.16998,ds24,1546.63963
11028.16998,ds24,1546.63963
11029.16998,ds24,1546.63963
11030.16998,ds24,1546.63963
11031.16998,ds24,1546.63963
11032.16998,ds24,1546.63963
11033.16998,ds24,1546.63963
11034.16998,ds24,1546.63963
11035.16998,ds24,1546.63963
11036.16998,ds24,1546.63963
11037.16998,ds24,1546.63963
11038.16998,ds24,1546.63963
11039.16998,ds24,1546.63963
11040.16998,ds24,1546.63963
11041.16998,ds24,1546.63963
11042.16998,ds24,1546.63963
11043.16998,ds24,1546.63963
11044.16998,ds24,1546.63963
11045.16998,ds24,1546.63963
11046.16998,ds24,1546.63963
11047.16998,ds24,1546.63963
11048.16998,ds24,1546.63963
11049.16998,ds24,1546.63963
11050.16998,ds24,1546.63963
11051.16998,ds24,1546.63963
11052.16998,ds24,1546.63963
11053.16998,ds24,1546.63963
11054.16998,ds24,1546.63963
11055.16998,ds24,1546.63963
11056.16998,ds24,1546.63963
11057.16998,ds24,1546.63963
11058.16998,ds24,1546.63963
11059.16998,ds24,1546.63963
11060.16998,ds34,1778.5354
11061.16998,ds34,1778.5354
11062.16998,ds34,1778.5354
11063.16998,ds34,1778.5354
11064.16998,ds34,1778.5354
11065.16998,ds34,1778.5354
11066.16998,ds34,1778.5354
11067.16998,ds34,1778.5354
11068.16998,ds34,1778.5354
11069.16998,ds34,1778.5354
11070.16998,ds34,1778.5354
11071.16998,ds34,1778.5354
11072.16998,ds34,1778.5354
11073.16998,ds34,1778.5354
11074.16998,ds34,1778.5354
11075.16998,ds34,1778.5354
11076.16998,ds34,1778.5354
11077.16998,ds34,1778.5354
11078.16998,ds34,1778.5354
11079.16998,ds34,1778.5354
11080.16998,ds34,1778.5354
11081.16998,ds34,1778.5354
11082.16998,ds34,1778.5354
11083.16998,ds34,1778.5354
11084.16998,ds34,1778.5354
11085.16998,ds34,1778.5354
11086.16998,ds34,1778.5354
11087.16998,ds34,1778.5354
11088.16998,ds34,1778.5354
11089.16998,ds34,1778.5354
11090.16998,ds34,1778.5354
11091.16998,ds34,1778.5354
11092.16998,ds34,1778.5354
11093.16998,ds34,1778.5354
11094.16998,ds34,1778.5354
11095.16998,ds34,1778.5354
11096.16998,ds34,1778.5354
11097.16998,ds34,1778.5354
11098.16998,ds34,1778.5354
11099.16998,ds34,1778.5354
11100.16998,ds34,1778.5354
11101.16998,ds34,1778.5354
11102.16998,ds34,1778.5354
11103.16998,ds34,1778.5354
11104.16998,ds34,1778.5354
11105.16998,ds34,1778.5354
11106.16998,ds34,1778.5354
11107.16998,ds34,1778.5354
11108.16998,ds34,1778.5354
11109.16998,ds34,1778.5354
11110.16998,ds34,1778.5354
11111.16998,ds34,1778.5354
11112.16998,ds34,1778.5354
11113.16998,ds34,1778.5354
11114.16998,ds34,1778.5354
11115.16998,ds34,1778.5354
11116.16998,ds34,1778.5354
11117.16998,ds34,1778.5354
11118.16998,ds34,1778.5354
11119.16998,ds34,1778.5354
11120.16998,ds34,1778.5354
11121.16998,ds34,1778.5354
11122.16998,ds34,1778.5354
11123.16998,ds34,1778.5354
11124.16998,ds34,1778.5354
11125.16998,ds34,1778.5354
11126.16998,ds34,1778.5354
11127.16998,ds34,1778.5354
11128.16998,ds34,1778.5354
11129.16998,ds34,1778.5354
11130.16998,ds34,1778.5354
11131.16998,ds34,1778.5354
11132.16998,ds34,1778.5354
11133.16998,ds34,1778.5354
11134.16998,ds34,1778.5354
11135.16998,ds34,1778.5354
11136.16998,ds34,1778.5354
11137.16998,ds34,1778.5354
11138.16998,ds34,1778.5354
11139.16998,ds34,1778.5354
11140.16998,ds34,1778.5354
11141.16998,ds34,1778.5354
11142.16998,ds34,1778.5354
11143.16998,ds34,1778.5354
11144.16998,ds34,1778.5354
11145.16998,ds34,1778.5354
11146.16998,ds34,1778.5354
11147.16998,ds34,1778.5354
11148.16998,ds34,1778.5354
11149.16998,ds34,1778.5354
11150.16998,ds34,1778.5354
11151.16998,ds34,1778.5354
11152.16998,ds34,1778.5354
11153.16998,ds34,1778.5354
11154.16998,ds34,1778.5354
11155.16998,ds34,1778.5354
11156.16998,ds34,1778.5354
11157.16998,ds34,1778.5354
11158.16998,ds34,1778.5354
11159.16998,ds34,1778.5354
11160.16998,ds34,1778.5354
11161.16998,ds34,1778.5354
11162.16998,ds34,1778.5354
11163.16998,ds34,1778.5354
11164.16998,ds34,1778.5354
11165.16998,ds34,1778.5354
11166.16998,ds34,1778.5354
11167.16998,ds34,1778.5354
11168.16998,ds34,1778.5354
11169.16998,ds34,1778.5354
11170.16998,ds34,1778.5354
11171.16998,ds34,1778.5354
11172.16998,ds34,1778.5354
11173.16998,ds34,1778.5354
11174.16998,ds34,1778.5354
11175.16998,ds34,1778.5354
11176.16998,ds34,1778.5354
11177.16998,ds34,1778.5354
11178.16998,ds34,1778.5354
11179.16998,ds34,1778.5354
11180.16998,ds34,1778.5354
11181.16998,ds34,1778.5354
11182.16998,ds34,1778.5354
11183.16998,ds34,1778.5354
11184.16998,ds34,1778.5354
11185.16998,ds34,1778.5354
11186.16998,ds34,1778.5354
11187.16998,ds34,1778.5354
11188.16998,ds34,1778.5354
11189.16998,ds34,1778.5354
11190.16998,ds34,1778.5354
11191.16998,ds34,1778.5354
11192.16998,ds34,1778.5354
11193.16998,ds34,1778.5354
11194.16998,ds34,1778.5354
11195.16998,ds34,1778.5354
11196.16998,ds34,1778.5354
11197.16998,ds34,1778.5354
11198.16998,ds34,1778.5354
11199.16998,ds34,1778.5354
11200.16998,ds34,1778.5354
11201.16998,ds34,1778.5354
11202.16998,ds34,1778.5354
11203.16998,ds34,1778.5354
11204.16998,ds34,1778.5354
11205.16998,ds34,1778.5354
11206.16998,ds34,1778.5354
11207.16998,ds34,1778.5354
11208.16998,ds34,1778.5354
11209.16998,ds34,1778.5354
11210.16998,ds34,1778.5354
11211.16998,ds34,1778.5354
11212.16998,ds34,1778.5354
11213.16998,ds34,1778.5354
11214.16998,ds34,1778.5354
11215.16998,ds34,1778.5354
11216.16998,ds34,1778.5354
11217.16998,ds34,1778.5354
11218.16998,ds34,1778.5354
11219.16998,ds34,1778.5354
11220.16998,ds34,1778.5354
11221.16998,ds34,1778.5354
11222.16998,ds34,1778.5354
11223.16998,ds34,1778.5354
11224.16998,ds34,1778.5354
11225.16998,ds34,1778.5354
11226.16998,ds34,1778.5354
11227.16998,ds34,1778.5354
11228.16998,ds34,1778.5354
11229.16998,ds34,1778.5354
11230.16998,ds34,1778.5354
11231.16998,ds34,1778.5354
11232.16998,ds34,1778.5354
11233.16998,ds34,1778.5354
11234.16998,ds34,1778.5354
11235.16998,ds34,1778.5354
11236.16998,ds34,1778.5354
11237.16998,ds34,1778.5354
11238.16998,ds34,1778.5354
11239.16998,ds34,1778.5354
11240.16998,ds34,1778.5354
11241.16998,ds34,1778.5354
11242.16998,ds34,1778.5354
11243.16998,ds34,1778.5354
11244.16998,ds34,1778.5354
11245.16998,ds34,1778.5354
11246.16998,ds34,1778.5354
11247.16998,ds34,1778.5354
11248.16998,ds34,1778.5354
11249.16998,ds34,1778.5354
11250.16998,ds34,1778.5354
11251.16998,ds34,1778.5354
11252.16998,ds34,1778.5354
11253.16998,ds34,1778.5354
11254.16998,ds34,1778.5354
11255.16998,ds34,1778.5354
11256.16998,ds34,1778.5354
11257.16998,ds34,1778.5354
11258.16998,ds34,1778.5354
11259.16998,ds34,1778.5354
11260.16998,ds34,1778.5354
11261.16998,ds34,1778.5354
11262.16998,ds34,1778.5354
11263.16998,ds34,1778.5354
11264.16998,ds34,1778.5354
11265.16998,ds34,1778.5354
11266.16998,ds34,1778.5354
11267.16998,ds34,1778.5354
11268.16998,ds34,1778.5354
11269.16998,ds34,1778.5354
11270.16998,ds34,1778.5354
11271.16998,ds34,1778.5354
11272.16998,ds34,1778.5354
11273.16998,ds34,1778.5354
11274.16998,ds34,1778.5354
11275.16998,ds34,1778.5354
11276.16998,ds34,1778.5354
11277.16998,ds34,1778.5354
11278.16998,ds34,1778.5354
11279.16998,ds34,1778.5354
11280.16998,ds34,1778.5354
11281.16998,ds34,1778.5354
11282.16998,ds34,1778.5354
11283.16998,ds34,1778.5354
11284.16998,ds34,1778.5354
11285.16998,ds34,1778.5354
11286.16998,ds34,1778.5354
11287.16998,ds34,1778.5354
11288.16998,ds34,1778.5354
11289.16998,ds34,1778.5354
11290.16998,ds34,1778.5354
11291.16998,ds34,1778.5354
11292.16998,ds34,1778.5354
11293.16998,ds34,1778.5354
11294.16998,ds34,1778.5354
11295.16998,ds34,1778.5354
11296.16998,ds34,1778.5354
11297.16998,ds34,1778.5354
11298.16998,ds34,1778.5354
11299.16998,ds34,1778.5354
11300.16998,ds34,1778.5354
11301.16998,ds34,1778.5354
11302.16998,ds34,1778.5354
11303.16998,ds34,1778.5354
11304.16998,ds34,1778.5354
11305.16998,ds34,1778.5354
11306.16998,ds34,1778.5354
11307.16998,ds34,1778.5354
11308.16998,ds34,1778.5354
11309.16998,ds34,1778.5354
11310.16998,ds34,1778.5354
11311.16998,ds34,1778.5354
11312.16998,ds34,1778.5354
11313.16998,ds34,1778.5354
11314.16998,ds34,1778.5354
11315.16998,ds34,1778.5354
11316.16998,ds34,1778.5354
11317.16998,ds34,1778.5354
11318.16998,ds34,1778.5354
11319.16998,ds34,1778.5354
11320.16998,ds34,1778.5354
11321.16998,ds34,1778.5354
11322.16998,ds34,1778.5354
11323.16998,ds34,1778.5354
11324.16998,ds34,1778.5354
11325.16998,ds34,1778.5354
11326.16998,ds34,1778.5354
11327.16998,ds34,1778.5354
11328.16998,ds34,1778.5354
11329.16998,ds34,1778.5354
11330.16998,ds34,1778.5354
11331.16998,ds34,1778.5354
11332.16998,ds34,1778.5354
11333.16998,ds34,1778.5354
11334.16998,ds34,1778.5354
11335.16998,ds34,1778.5354
11336.16998,ds34,1778.5354
11337.16998,ds34,1778.5354
11338.16998,ds34,1778.5354
11339.16998,ds34,1778.5354
11340.16998,ds34,1778.5354
11341.16998,ds34,1778.5354
11342.16998,ds34,1778.5354
11343.16998,ds34,1778.5354
11344.16998,ds34,1778.5354
11345.16998,ds34,1778.5354
11346.16998,ds34,1778.5354
11347.16998,ds34,1778.5354
11348.16998,ds34,1778.5354
11349.16998,ds34,1778.5354
11350.16998,ds34,1778.5354
11351.16998,ds34,1778.5354
11352.16998,ds34,1778.5354
11353.16998,ds34,1778.5354
11354.16998,ds34,1778.5354
11355.16998,ds34,1778.5354
11356.16998,ds34,1778.5354
11357.16998,ds34,1778.5354
11358.16998,ds34,1778.5354
11359.16998,ds34,1778.5354
11360.16998,ds34,1778.5354
11361.16998,ds34,1778.5354
11362.16998,ds34,1778.5354
11363.16998,ds34,1778.5354
11364.16998,ds34,1778.5354
11365.16998,ds34,1778.5354
11366.16998,ds34,1778.5354
11367.16998,ds34,1778.5354
11368.16998,ds34,1778.5354
11369.16998,ds34,1778.5354
11370.16998,ds34,1778.5354
11371.16998,ds34,1778.5354
11372.16998,ds34,1778.5354
11373.16998,ds34,1778.5354
11374.16998,ds34,1778.5354
11375.16998,ds34,1778.5354
11376.16998,ds34,1778.5354
11377.16998,ds34,1778.5354
11378.16998,ds34,1778.5354
11379.16998,ds34,1778.5354
11380.16998,ds34,1778.5354
11381.16998,ds34,1778.5354
11382.16998,ds34,1778.5354
11383.16998,ds34,1778.5354
11384.16998,ds34,1778.5354
11385.16998,ds34,1778.5354
11386.16998,ds34,1778.5354
11387.16998,ds34,1778.5354
11388.16998,ds34,1778.5354
11389.16998,ds34,1778.5354
11390.16998,ds34,1778.5354
11391.16998,ds34,1778.5354
11392.16998,ds34,1778.5354
11393.16998,ds34,1778.5354
11394.16998,ds34,1778.5354
11395.16998,ds34,1778.5354
11396.16998,ds34,1778.5354
11397.16998,ds34,1778.5354
11398.16998,ds34,1778.5354
11399.16998,ds34,1778.5354
11400.16998,ds34,1778.5354
11401.16998,ds34,1778.5354
11402.16998,ds34,1778.5354
11403.16998,ds34,1778.5354
11404.16998,ds34,1778.5354
11405.16998,ds34,1778.5354
11406.16998,ds34,1778.5354
11407.16998,ds34,1778.5354
11408.16998,ds34,1778.5354
11409.16998,ds34,1778.5354
11410.16998,ds34,1778.5354
11411.16998,ds34,1778.5354
11412.16998,ds34,1778.5354
11413.16998,ds34,1778.5354
11414.16998,ds34,1778.5354
11415.16998,ds34,1778.5354
11416.16998,ds34,1778.5354
11417.16998,ds34,1778.5354
11418.16998,ds34,1778.5354
11419.16998,ds34,1778.5354
11420.16998,ds34,1778.5354
11421.16998,ds34,1778.5354
11422.16998,ds34,1778.5354
11423.16998,ds34,1778.5354
11424.16998,ds34,1778.5354
11425.16998,ds34,1778.5354
11426.16998,ds34,1778.5354
11427.16998,ds34,1778.5354
11428.16998,ds34,1778.5354
11429.16998,ds34,1778.5354
11430.16998,ds34,1778.5354
11431.16998,ds34,1778.5354
11432.16998,ds34,1778.5354
11433.16998,ds34,1778.5354
11434.16998,ds34,1778.5354
11435.16998,ds34,1778.5354
11436.16998,ds34,1778.5354
11437.16998,ds34,1778.5354
11438.16998,ds34,1778.5354
11439.16998,ds34,1778.5354
11440.16998,ds34,1778.5354
11441.16998,ds34,1778.5354
11442.16998,ds34,1778.5354
11443.16998,ds34,1778.5354
11444.16998,ds34,1778.5354
11445.16998,ds34,1778.5354
11446.16998,ds34,1778.5354
11447.16998,ds34,1778.5354
11448.16998,ds34,1778.5354
11449.16998,ds34,1778.5354
11450.16998,ds34,1778.5354
11451.16998,ds34,1778.5354
11452.16998,ds34,1778.5354
11453.16998,ds34,1778.5354
11454.16998,ds34,1778.5354
11455.16998,ds34,1778.5354
11456.16998,ds34,1778.5354
11457.16998,ds34,1778.5354
11458.16998,ds34,1778.5354
11459.16998,ds34,1778.5354
11460.16998,ds34,1778.5354
11461.16998,ds34,1778.5354
11462.16998,ds34,1778.5354
11463.16998,ds34,1778.5354
11464.16998,ds34,1778.5354
11465.16998,ds34,1778.5354
11466.16998,ds34,1778.5354
11467.16998,ds34,1778.5354
11468.16998,ds34,1778.5354
11469.16998,ds34,1778.5354
11470.16998,ds34,1778.5354
11471.16998,ds34,1778.5354
11472.16998,ds34,1778.5354
11473.16998,ds34,1778.5354
11474.16998,ds34,1778.5354
11475.16998,ds34,1778.5354
11476.16998,ds34,1778.5354
11477.16998,ds34,1778.5354
11478.16998,ds34,1778.5354
11479.16998,ds34,1778.5354
11480.16998,ds34,1778.5354
11481.16998,ds34,1778.5354
11482.16998,ds34,1778.5354
11483.16998,ds34,1778.5354
11484.16998,ds34,1778.5354
11485.16998,ds34,1778.5354
11486.16998,ds34,1778.5354
11487.16998,ds34,1778.5354
11488.16998,ds34,1778.5354
11489.16998,ds34,1778.5354
11490.16998,ds34,1778.5354
11491.16998,ds34,1778.5354
11492.16998,ds34,1778.5354
11493.16998,ds34,1778.5354
11494.16998,ds34,1778.5354
11495.16998,ds34,1778.5354
11496.16998,ds34,1778.5354
11497.16998,ds34,1778.5354
11498.16998,ds34,1778.5354
11499.16998,ds34,1778.5354
11500.16998,ds34,1778.5354
11501.16998,ds34,1778.5354
11502.16998,ds34,1778.5354
11503.16998,ds34,1778.5354
11504.16998,ds34,1778.5354
11505.16998,ds34,1778.5354
11506.16998,ds34,1778.5354
11507.16998,ds34,1778.5354
11508.16998,ds34,1778.5354
11509.16998,ds34,1778.5354
11510.16998,ds34,1778.5354
11511.16998,ds34,1778.5354
11512.16998,ds34,1778.5354
11513.16998,ds34,1778.5354
11514.16998,ds34,1778.5354
11515.16998,ds34,1778.5354
11516.16998,ds34,1778.5354
11517.16998,ds34,1778.5354
11518.16998,ds34,1778.5354
11519.16998,ds34,1778.5354
11520.16998,ds34,1778.5354
11521.16998,ds34,1778.5354
11522.16998,ds34,1778.5354
11523.16998,ds34,1778.5354
11524.16998,ds34,1778.5354
11525.16998,ds34,1778.5354
11526.16998,ds34,1778.5354
11527.16998,ds34,1778.5354
11528.16998,ds34,1778.5354
11529.16998,ds34,1778.5354
11530.16998,ds34,1778.5354
11531.16998,ds34,1778.5354
11532.16998,ds34,1778.5354
11533.16998,ds34,1778.5354
11534.16998,ds34,1778.5354
11535.16998,ds34,1778.5354
11536.16998,ds34,1778.5354
11537.16998,ds34,1778.5354
11538.16998,ds34,1778.5354
11539.16998,ds34,1778.5354
11540.16998,ds34,1778.5354
11541.16998,ds34,1778.5354
11542.16998,none,0
11543.16998,none,0
11544.16998,none,0
11545.16998,ds54,2870.77379
11546.16998,ds54,2870.77379
11547.16998,ds54,2870.77379
11548.16998,ds54,2870.77379
11549.16998,ds54,2870.77379
11550.16998,ds54,2870.77379
11551.16998,ds54,2870.77379
11552.16998,ds54,2870.77379
11553.16998,ds54,2870.77379
11554.16998,ds54,2870.77379
11555.16998,ds54,2870.77379
11556.16998,ds54,2870.77379
11557.16998,ds54,2870.77379
11558.16998,ds54,2870.77379
11559.16998,ds54,2870.77379
11560.16998,ds54,2870.77379
11561.16998,ds54,2870.77379
11562.16998,ds54,2870.77379
11563.16998,ds54,2870.77379
11564.16998,ds54,2870.77379
11565.16998,ds54,2870.77379
11566.16998,ds54,2870.77379
11567.16998,ds54,2870.77379
11568.16998,ds54,2870.77379
11569.16998,ds54,2870.77379
11570.16998,ds54,2870.77379
11571.16998,ds54,2870.77379
11572.16998,ds54,2870.77379
11573.16998,ds54,2870.77379
11574.16998,ds54,2870.77379
11575.16998,ds54,2870.77379
11576.16998,ds54,2870.77379
11577.16998,ds54,2870.77379
11578.16998,ds54,2870.77379
11579.16998,ds54,2870.77379
11580.16998,ds54,2870.77379
11581.16998,ds54,2870.77379
11582.16998,ds54,2870.77379
11583.16998,ds54,2870.77379
11584.16998,ds54,2870.77379
11585.16998,ds54,2870.77379
11586.16998,ds54,2870.77379
